Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	
1,425000E+3	4,703287E-1	1,425000E+3	4,762871E-1	1,425000E+3	4,948616E-1	1,425000E+3	4,706364E-1	1,425000E+3	4,399545E-1
1,426562E+3	4,748010E-1	1,426562E+3	4,774568E-1	1,426562E+3	4,992936E-1	1,426562E+3	4,717333E-1	1,426562E+3	4,470097E-1
1,428125E+3	4,759029E-1	1,428125E+3	4,732688E-1	1,428125E+3	4,963545E-1	1,428125E+3	4,715490E-1	1,428125E+3	4,432896E-1
1,429687E+3	4,819070E-1	1,429687E+3	4,796221E-1	1,429687E+3	4,950188E-1	1,429687E+3	4,708798E-1	1,429687E+3	4,470011E-1
1,431250E+3	4,732001E-1	1,431250E+3	4,747343E-1	1,431250E+3	4,921988E-1	1,431250E+3	4,738254E-1	1,431250E+3	4,506589E-1
1,432812E+3	4,697273E-1	1,432812E+3	4,733191E-1	1,432812E+3	4,903033E-1	1,432812E+3	4,752275E-1	1,432812E+3	4,411160E-1
1,434375E+3	4,699256E-1	1,434375E+3	4,720190E-1	1,434375E+3	4,835500E-1	1,434375E+3	4,581578E-1	1,434375E+3	4,401295E-1
1,435937E+3	4,706853E-1	1,435937E+3	4,695307E-1	1,435937E+3	4,858851E-1	1,435937E+3	4,671547E-1	1,435937E+3	4,555050E-1
1,437500E+3	4,592733E-1	1,437500E+3	4,679959E-1	1,437500E+3	4,872999E-1	1,437500E+3	4,679731E-1	1,437500E+3	4,434922E-1
1,439062E+3	4,646213E-1	1,439062E+3	4,663739E-1	1,439062E+3	4,863963E-1	1,439062E+3	4,631991E-1	1,439062E+3	4,314640E-1
1,440625E+3	4,733943E-1	1,440625E+3	4,649243E-1	1,440625E+3	4,904189E-1	1,440625E+3	4,703440E-1	1,440625E+3	4,470504E-1
1,442187E+3	4,718975E-1	1,442187E+3	4,649343E-1	1,442187E+3	4,866463E-1	1,442187E+3	4,770385E-1	1,442187E+3	4,442155E-1
1,443750E+3	4,668311E-1	1,443750E+3	4,635695E-1	1,443750E+3	4,839919E-1	1,443750E+3	4,682727E-1	1,443750E+3	4,487632E-1
1,445312E+3	4,717400E-1	1,445312E+3	4,667659E-1	1,445312E+3	4,924992E-1	1,445312E+3	4,649791E-1	1,445312E+3	4,621748E-1
1,446875E+3	4,636377E-1	1,446875E+3	4,647856E-1	1,446875E+3	4,894790E-1	1,446875E+3	4,501398E-1	1,446875E+3	4,509739E-1
1,448437E+3	4,630704E-1	1,448437E+3	4,670055E-1	1,448437E+3	4,877185E-1	1,448437E+3	4,637728E-1	1,448437E+3	4,392680E-1
1,450000E+3	4,724166E-1	1,450000E+3	4,674338E-1	1,450000E+3	4,874467E-1	1,450000E+3	4,653329E-1	1,450000E+3	4,440682E-1
1,451562E+3	4,709542E-1	1,451562E+3	4,665365E-1	1,451562E+3	4,847963E-1	1,451562E+3	4,643652E-1	1,451562E+3	4,413040E-1
1,453125E+3	4,743405E-1	1,453125E+3	4,660478E-1	1,453125E+3	4,829507E-1	1,453125E+3	4,645906E-1	1,453125E+3	4,462957E-1
1,454687E+3	4,675086E-1	1,454687E+3	4,666134E-1	1,454687E+3	4,820813E-1	1,454687E+3	4,592178E-1	1,454687E+3	4,350013E-1
1,456250E+3	4,696529E-1	1,456250E+3	4,646363E-1	1,456250E+3	4,858128E-1	1,456250E+3	4,557240E-1	1,456250E+3	4,501478E-1
1,457812E+3	4,695101E-1	1,457812E+3	4,620421E-1	1,457812E+3	4,865516E-1	1,457812E+3	4,651505E-1	1,457812E+3	4,448625E-1
1,459375E+3	4,603907E-1	1,459375E+3	4,637837E-1	1,459375E+3	4,790734E-1	1,459375E+3	4,716997E-1	1,459375E+3	4,429136E-1
1,460937E+3	4,672223E-1	1,460937E+3	4,594020E-1	1,460937E+3	4,792163E-1	1,460937E+3	4,605092E-1	1,460937E+3	4,559331E-1
1,462500E+3	4,663340E-1	1,462500E+3	4,613060E-1	1,462500E+3	4,755535E-1	1,462500E+3	4,623724E-1	1,462500E+3	4,566199E-1
1,464062E+3	4,771773E-1	1,464062E+3	4,648054E-1	1,464062E+3	4,800674E-1	1,464062E+3	4,707894E-1	1,464062E+3	4,419742E-1
1,465625E+3	4,737037E-1	1,465625E+3	4,658582E-1	1,465625E+3	4,808430E-1	1,465625E+3	4,640536E-1	1,465625E+3	4,355906E-1
1,467187E+3	4,639364E-1	1,467187E+3	4,627310E-1	1,467187E+3	4,806527E-1	1,467187E+3	4,591063E-1	1,467187E+3	4,367011E-1
1,468750E+3	4,689126E-1	1,468750E+3	4,643350E-1	1,468750E+3	4,845511E-1	1,468750E+3	4,623737E-1	1,468750E+3	4,350994E-1
1,470312E+3	4,708638E-1	1,470312E+3	4,666347E-1	1,470312E+3	4,847402E-1	1,470312E+3	4,559854E-1	1,470312E+3	4,406265E-1
1,471875E+3	4,710844E-1	1,471875E+3	4,645231E-1	1,471875E+3	4,811887E-1	1,471875E+3	4,595952E-1	1,471875E+3	4,454943E-1
1,473437E+3	4,740246E-1	1,473437E+3	4,647200E-1	1,473437E+3	4,823979E-1	1,473437E+3	4,641379E-1	1,473437E+3	4,423867E-1
1,475000E+3	4,718949E-1	1,475000E+3	4,613564E-1	1,475000E+3	4,804088E-1	1,475000E+3	4,648706E-1	1,475000E+3	4,419468E-1
1,476562E+3	4,722744E-1	1,476562E+3	4,609699E-1	1,476562E+3	4,834960E-1	1,476562E+3	4,631697E-1	1,476562E+3	4,462974E-1
1,478125E+3	4,702223E-1	1,478125E+3	4,630807E-1	1,478125E+3	4,798901E-1	1,478125E+3	4,538703E-1	1,478125E+3	4,412083E-1
1,479687E+3	4,686105E-1	1,479687E+3	4,659724E-1	1,479687E+3	4,756585E-1	1,479687E+3	4,509563E-1	1,479687E+3	4,397197E-1
1,481250E+3	4,720906E-1	1,481250E+3	4,672058E-1	1,481250E+3	4,757876E-1	1,481250E+3	4,573357E-1	1,481250E+3	4,403803E-1
1,482812E+3	4,697532E-1	1,482812E+3	4,675573E-1	1,482812E+3	4,772404E-1	1,482812E+3	4,486595E-1	1,482812E+3	4,398506E-1
1,484375E+3	4,695055E-1	1,484375E+3	4,652583E-1	1,484375E+3	4,735522E-1	1,484375E+3	4,497106E-1	1,484375E+3	4,427706E-1
1,485937E+3	4,683729E-1	1,485937E+3	4,635275E-1	1,485937E+3	4,735230E-1	1,485937E+3	4,565088E-1	1,485937E+3	4,391694E-1
1,487500E+3	4,722058E-1	1,487500E+3	4,649752E-1	1,487500E+3	4,783475E-1	1,487500E+3	4,566707E-1	1,487500E+3	4,389178E-1
1,489062E+3	4,729655E-1	1,489062E+3	4,647223E-1	1,489062E+3	4,749054E-1	1,489062E+3	4,526373E-1	1,489062E+3	4,403104E-1
1,490625E+3	4,736930E-1	1,490625E+3	4,650678E-1	1,490625E+3	4,768247E-1	1,490625E+3	4,556575E-1	1,490625E+3	4,378371E-1
1,492187E+3	4,721593E-1	1,492187E+3	4,681340E-1	1,492187E+3	4,760545E-1	1,492187E+3	4,519740E-1	1,492187E+3	4,384431E-1
1,493750E+3	4,694932E-1	1,493750E+3	4,667907E-1	1,493750E+3	4,698138E-1	1,493750E+3	4,519155E-1	1,493750E+3	4,248844E-1
1,495312E+3	4,743255E-1	1,495312E+3	4,640814E-1	1,495312E+3	4,735083E-1	1,495312E+3	4,513918E-1	1,495312E+3	4,287331E-1
1,496875E+3	4,698700E-1	1,496875E+3	4,642320E-1	1,496875E+3	4,718736E-1	1,496875E+3	4,556107E-1	1,496875E+3	4,371223E-1
1,498437E+3	4,727564E-1	1,498437E+3	4,682774E-1	1,498437E+3	4,703887E-1	1,498437E+3	4,544657E-1	1,498437E+3	4,410756E-1
1,500000E+3	4,747172E-1	1,500000E+3	4,704134E-1	1,500000E+3	4,705125E-1	1,500000E+3	4,556070E-1	1,500000E+3	4,316422E-1
1,501562E+3	4,803450E-1	1,501562E+3	4,700177E-1	1,501562E+3	4,714221E-1	1,501562E+3	4,549974E-1	1,501562E+3	4,376302E-1
1,503125E+3	4,776378E-1	1,503125E+3	4,706793E-1	1,503125E+3	4,722707E-1	1,503125E+3	4,515052E-1	1,503125E+3	4,403510E-1
1,504687E+3	4,764883E-1	1,504687E+3	4,728653E-1	1,504687E+3	4,727668E-1	1,504687E+3	4,528405E-1	1,504687E+3	4,357363E-1
1,506250E+3	4,745434E-1	1,506250E+3	4,666949E-1	1,506250E+3	4,735569E-1	1,506250E+3	4,524244E-1	1,506250E+3	4,370782E-1
1,507812E+3	4,756167E-1	1,507812E+3	4,672587E-1	1,507812E+3	4,704587E-1	1,507812E+3	4,480877E-1	1,507812E+3	4,436407E-1
1,509375E+3	4,792997E-1	1,509375E+3	4,709227E-1	1,509375E+3	4,697665E-1	1,509375E+3	4,497526E-1	1,509375E+3	4,323391E-1
1,510937E+3	4,805987E-1	1,510937E+3	4,742226E-1	1,510937E+3	4,707748E-1	1,510937E+3	4,493233E-1	1,510937E+3	4,359359E-1
1,512500E+3	4,808257E-1	1,512500E+3	4,702894E-1	1,512500E+3	4,753323E-1	1,512500E+3	4,511425E-1	1,512500E+3	4,424851E-1
1,514062E+3	4,792271E-1	1,514062E+3	4,700815E-1	1,514062E+3	4,726469E-1	1,514062E+3	4,523720E-1	1,514062E+3	4,424381E-1
1,515625E+3	4,800140E-1	1,515625E+3	4,716748E-1	1,515625E+3	4,682735E-1	1,515625E+3	4,493041E-1	1,515625E+3	4,335119E-1
1,517187E+3	4,863813E-1	1,517187E+3	4,727221E-1	1,517187E+3	4,703323E-1	1,517187E+3	4,520525E-1	1,517187E+3	4,313545E-1
1,518750E+3	4,888892E-1	1,518750E+3	4,753071E-1	1,518750E+3	4,765014E-1	1,518750E+3	4,555712E-1	1,518750E+3	4,338488E-1
1,520312E+3	4,895805E-1	1,520312E+3	4,777025E-1	1,520312E+3	4,774646E-1	1,520312E+3	4,536074E-1	1,520312E+3	4,342147E-1
1,521875E+3	4,873402E-1	1,521875E+3	4,770794E-1	1,521875E+3	4,771290E-1	1,521875E+3	4,608263E-1	1,521875E+3	4,376885E-1
1,523437E+3	4,899237E-1	1,523437E+3	4,803950E-1	1,523437E+3	4,754671E-1	1,523437E+3	4,550214E-1	1,523437E+3	4,316616E-1
1,525000E+3	4,927535E-1	1,525000E+3	4,822308E-1	1,525000E+3	4,741249E-1	1,525000E+3	4,494862E-1	1,525000E+3	4,280540E-1
1,526562E+3	4,915653E-1	1,526562E+3	4,818594E-1	1,526562E+3	4,759812E-1	1,526562E+3	4,585487E-1	1,526562E+3	4,358048E-1
1,528125E+3	4,871533E-1	1,528125E+3	4,805565E-1	1,528125E+3	4,775924E-1	1,528125E+3	4,544663E-1	1,528125E+3	4,331077E-1
1,529687E+3	4,923986E-1	1,529687E+3	4,807774E-1	1,529687E+3	4,735287E-1	1,529687E+3	4,511661E-1	1,529687E+3	4,365691E-1
1,531250E+3	4,939826E-1	1,531250E+3	4,824916E-1	1,531250E+3	4,765692E-1	1,531250E+3	4,560147E-1	1,531250E+3	4,350229E-1
1,532812E+3	4,939679E-1	1,532812E+3	4,798827E-1	1,532812E+3	4,766728E-1	1,532812E+3	4,540166E-1	1,532812E+3	4,419046E-1
1,534375E+3	4,933562E-1	1,534375E+3	4,825575E-1	1,534375E+3	4,772260E-1	1,534375E+3	4,456663E-1	1,534375E+3	4,391071E-1
1,535937E+3	4,908994E-1	1,535937E+3	4,850940E-1	1,535937E+3	4,740214E-1	1,535937E+3	4,452035E-1	1,535937E+3	4,325724E-1
1,537500E+3	4,943085E-1	1,537500E+3	4,863772E-1	1,537500E+3	4,731106E-1	1,537500E+3	4,432451E-1	1,537500E+3	4,302663E-1
1,539062E+3	5,002545E-1	1,539062E+3	4,898420E-1	1,539062E+3	4,732215E-1	1,539062E+3	4,560553E-1	1,539062E+3	4,314998E-1
1,540625E+3	5,015736E-1	1,540625E+3	4,879365E-1	1,540625E+3	4,779517E-1	1,540625E+3	4,593842E-1	1,540625E+3	4,285283E-1
1,542187E+3	5,005341E-1	1,542187E+3	4,849742E-1	1,542187E+3	4,785658E-1	1,542187E+3	4,538674E-1	1,542187E+3	4,319140E-1
1,543750E+3	5,020119E-1	1,543750E+3	4,857225E-1	1,543750E+3	4,780707E-1	1,543750E+3	4,523806E-1	1,543750E+3	4,268465E-1
1,545312E+3	5,032856E-1	1,545312E+3	4,901205E-1	1,545312E+3	4,735909E-1	1,545312E+3	4,555684E-1	1,545312E+3	4,289388E-1
1,546875E+3	5,033207E-1	1,546875E+3	4,923337E-1	1,546875E+3	4,751836E-1	1,546875E+3	4,546764E-1	1,546875E+3	4,366655E-1
1,548437E+3	5,059077E-1	1,548437E+3	4,925034E-1	1,548437E+3	4,797003E-1	1,548437E+3	4,486705E-1	1,548437E+3	4,486530E-1
1,550000E+3	5,075701E-1	1,550000E+3	4,917990E-1	1,550000E+3	4,784188E-1	1,550000E+3	4,480404E-1	1,550000E+3	4,536277E-1
1,551562E+3	5,113007E-1	1,551562E+3	4,955088E-1	1,551562E+3	4,771424E-1	1,551562E+3	4,456108E-1	1,551562E+3	4,510162E-1
1,553125E+3	5,126190E-1	1,553125E+3	4,985486E-1	1,553125E+3	4,754571E-1	1,553125E+3	4,433985E-1	1,553125E+3	4,435713E-1
1,554687E+3	5,099573E-1	1,554687E+3	4,968083E-1	1,554687E+3	4,819011E-1	1,554687E+3	4,498576E-1	1,554687E+3	4,368797E-1
1,556250E+3	5,141997E-1	1,556250E+3	4,991159E-1	1,556250E+3	4,748897E-1	1,556250E+3	4,473632E-1	1,556250E+3	4,318278E-1
1,557812E+3	5,162489E-1	1,557812E+3	4,969194E-1	1,557812E+3	4,768335E-1	1,557812E+3	4,488379E-1	1,557812E+3	4,390330E-1
1,559375E+3	5,178325E-1	1,559375E+3	5,016530E-1	1,559375E+3	4,827983E-1	1,559375E+3	4,490036E-1	1,559375E+3	4,318476E-1
1,560937E+3	5,163557E-1	1,560937E+3	5,016381E-1	1,560937E+3	4,870415E-1	1,560937E+3	4,471903E-1	1,560937E+3	4,362600E-1
1,562500E+3	5,204468E-1	1,562500E+3	5,034695E-1	1,562500E+3	4,871034E-1	1,562500E+3	4,432607E-1	1,562500E+3	4,316575E-1
1,564062E+3	5,247788E-1	1,564062E+3	5,040481E-1	1,564062E+3	4,840461E-1	1,564062E+3	4,483371E-1	1,564062E+3	4,348451E-1
1,565625E+3	5,237707E-1	1,565625E+3	5,074497E-1	1,565625E+3	4,842872E-1	1,565625E+3	4,530887E-1	1,565625E+3	4,388925E-1
1,567187E+3	5,255367E-1	1,567187E+3	5,060095E-1	1,567187E+3	4,807170E-1	1,567187E+3	4,519654E-1	1,567187E+3	4,390348E-1
1,568750E+3	5,258838E-1	1,568750E+3	5,075781E-1	1,568750E+3	4,825253E-1	1,568750E+3	4,518596E-1	1,568750E+3	4,438127E-1
1,570312E+3	5,281043E-1	1,570312E+3	5,048568E-1	1,570312E+3	4,844067E-1	1,570312E+3	4,521260E-1	1,570312E+3	4,563738E-1
1,571875E+3	5,299578E-1	1,571875E+3	5,055721E-1	1,571875E+3	4,804644E-1	1,571875E+3	4,525264E-1	1,571875E+3	4,554225E-1
1,573437E+3	5,309211E-1	1,573437E+3	5,071663E-1	1,573437E+3	4,795571E-1	1,573437E+3	4,558505E-1	1,573437E+3	4,429171E-1
1,575000E+3	5,326659E-1	1,575000E+3	5,127449E-1	1,575000E+3	4,847213E-1	1,575000E+3	4,502871E-1	1,575000E+3	4,287320E-1
1,576562E+3	5,317603E-1	1,576562E+3	5,142908E-1	1,576562E+3	4,956253E-1	1,576562E+3	4,502828E-1	1,576562E+3	4,451118E-1
1,578125E+3	5,295354E-1	1,578125E+3	5,078499E-1	1,578125E+3	4,930962E-1	1,578125E+3	4,490459E-1	1,578125E+3	4,480890E-1
1,579687E+3	5,346266E-1	1,579687E+3	5,102786E-1	1,579687E+3	4,897919E-1	1,579687E+3	4,459298E-1	1,579687E+3	4,456618E-1
1,581250E+3	5,326575E-1	1,581250E+3	5,161075E-1	1,581250E+3	4,859475E-1	1,581250E+3	4,512603E-1	1,581250E+3	4,460320E-1
1,582812E+3	5,346129E-1	1,582812E+3	5,140909E-1	1,582812E+3	4,898800E-1	1,582812E+3	4,547041E-1	1,582812E+3	4,487458E-1
1,584375E+3	5,361818E-1	1,584375E+3	5,177034E-1	1,584375E+3	4,836123E-1	1,584375E+3	4,508401E-1	1,584375E+3	4,410592E-1
1,585937E+3	5,427940E-1	1,585937E+3	5,204642E-1	1,585937E+3	4,826502E-1	1,585937E+3	4,409556E-1	1,585937E+3	4,531066E-1
1,587500E+3	5,459464E-1	1,587500E+3	5,201511E-1	1,587500E+3	4,864145E-1	1,587500E+3	4,413466E-1	1,587500E+3	4,493535E-1
1,589062E+3	5,377839E-1	1,589062E+3	5,193624E-1	1,589062E+3	4,889509E-1	1,589062E+3	4,478081E-1	1,589062E+3	4,370894E-1
1,590625E+3	5,418723E-1	1,590625E+3	5,229900E-1	1,590625E+3	4,870158E-1	1,590625E+3	4,567831E-1	1,590625E+3	4,386773E-1
1,592187E+3	5,454186E-1	1,592187E+3	5,247489E-1	1,592187E+3	4,867812E-1	1,592187E+3	4,566490E-1	1,592187E+3	4,505709E-1
1,593750E+3	5,422943E-1	1,593750E+3	5,252331E-1	1,593750E+3	4,884614E-1	1,593750E+3	4,619381E-1	1,593750E+3	4,537772E-1
1,595312E+3	5,474515E-1	1,595312E+3	5,296332E-1	1,595312E+3	4,912753E-1	1,595312E+3	4,496948E-1	1,595312E+3	4,434984E-1
1,596875E+3	5,478541E-1	1,596875E+3	5,308990E-1	1,596875E+3	4,985364E-1	1,596875E+3	4,527125E-1	1,596875E+3	4,379151E-1
1,598437E+3	5,462331E-1	1,598437E+3	5,310532E-1	1,598437E+3	4,958009E-1	1,598437E+3	4,519111E-1	1,598437E+3	4,353540E-1
1,600000E+3	5,494820E-1	1,600000E+3	5,299615E-1	1,600000E+3	4,901545E-1	1,600000E+3	4,503365E-1	1,600000E+3	4,464174E-1
1,601562E+3	5,528848E-1	1,601562E+3	5,287661E-1	1,601562E+3	4,877578E-1	1,601562E+3	4,495319E-1	1,601562E+3	4,520941E-1
1,603125E+3	5,528994E-1	1,603125E+3	5,293663E-1	1,603125E+3	4,862202E-1	1,603125E+3	4,471928E-1	1,603125E+3	4,479444E-1
1,604687E+3	5,555714E-1	1,604687E+3	5,311378E-1	1,604687E+3	4,889826E-1	1,604687E+3	4,476153E-1	1,604687E+3	4,458916E-1
1,606250E+3	5,585951E-1	1,606250E+3	5,352698E-1	1,606250E+3	4,900832E-1	1,606250E+3	4,584905E-1	1,606250E+3	4,432912E-1
1,607812E+3	5,584949E-1	1,607812E+3	5,362072E-1	1,607812E+3	4,938790E-1	1,607812E+3	4,592243E-1	1,607812E+3	4,459371E-1
1,609375E+3	5,583688E-1	1,609375E+3	5,343908E-1	1,609375E+3	4,950436E-1	1,609375E+3	4,580457E-1	1,609375E+3	4,436342E-1
1,610937E+3	5,640473E-1	1,610937E+3	5,372791E-1	1,610937E+3	4,932457E-1	1,610937E+3	4,542278E-1	1,610937E+3	4,394115E-1
1,612500E+3	5,656654E-1	1,612500E+3	5,375100E-1	1,612500E+3	4,944634E-1	1,612500E+3	4,597985E-1	1,612500E+3	4,484129E-1
1,614062E+3	5,602011E-1	1,614062E+3	5,397823E-1	1,614062E+3	4,980933E-1	1,614062E+3	4,603617E-1	1,614062E+3	4,625909E-1
1,615625E+3	5,629122E-1	1,615625E+3	5,398803E-1	1,615625E+3	5,040765E-1	1,615625E+3	4,608765E-1	1,615625E+3	4,702966E-1
1,617187E+3	5,647387E-1	1,617187E+3	5,364499E-1	1,617187E+3	5,005588E-1	1,617187E+3	4,604247E-1	1,617187E+3	4,542713E-1
1,618750E+3	5,634808E-1	1,618750E+3	5,394449E-1	1,618750E+3	5,005253E-1	1,618750E+3	4,588892E-1	1,618750E+3	4,455853E-1
1,620312E+3	5,642480E-1	1,620312E+3	5,426270E-1	1,620312E+3	4,998202E-1	1,620312E+3	4,616403E-1	1,620312E+3	4,529316E-1
1,621875E+3	5,677531E-1	1,621875E+3	5,427851E-1	1,621875E+3	4,970521E-1	1,621875E+3	4,604336E-1	1,621875E+3	4,526128E-1
1,623437E+3	5,615020E-1	1,623437E+3	5,401688E-1	1,623437E+3	4,934087E-1	1,623437E+3	4,611427E-1	1,623437E+3	4,509855E-1
1,625000E+3	5,680461E-1	1,625000E+3	5,400350E-1	1,625000E+3	4,908129E-1	1,625000E+3	4,589663E-1	1,625000E+3	4,496599E-1
1,626562E+3	5,719225E-1	1,626562E+3	5,408596E-1	1,626562E+3	4,959536E-1	1,626562E+3	4,607106E-1	1,626562E+3	4,514810E-1
1,628125E+3	5,720228E-1	1,628125E+3	5,437379E-1	1,628125E+3	5,071476E-1	1,628125E+3	4,593077E-1	1,628125E+3	4,567305E-1
1,629687E+3	5,734250E-1	1,629687E+3	5,456799E-1	1,629687E+3	5,071812E-1	1,629687E+3	4,630547E-1	1,629687E+3	4,640466E-1
1,631250E+3	5,648782E-1	1,631250E+3	5,459249E-1	1,631250E+3	5,042126E-1	1,631250E+3	4,616805E-1	1,631250E+3	4,575786E-1
1,632812E+3	5,626106E-1	1,632812E+3	5,457658E-1	1,632812E+3	5,048271E-1	1,632812E+3	4,626688E-1	1,632812E+3	4,478121E-1
1,634375E+3	5,671478E-1	1,634375E+3	5,459102E-1	1,634375E+3	5,047052E-1	1,634375E+3	4,697743E-1	1,634375E+3	4,505667E-1
1,635937E+3	5,651173E-1	1,635937E+3	5,493716E-1	1,635937E+3	5,029526E-1	1,635937E+3	4,662349E-1	1,635937E+3	4,593298E-1
1,637500E+3	5,691319E-1	1,637500E+3	5,478772E-1	1,637500E+3	5,018808E-1	1,637500E+3	4,638548E-1	1,637500E+3	4,694364E-1
1,639062E+3	5,719930E-1	1,639062E+3	5,478108E-1	1,639062E+3	5,052816E-1	1,639062E+3	4,627173E-1	1,639062E+3	4,744214E-1
1,640625E+3	5,750974E-1	1,640625E+3	5,500942E-1	1,640625E+3	5,036211E-1	1,640625E+3	4,631106E-1	1,640625E+3	4,718132E-1
1,642187E+3	5,732235E-1	1,642187E+3	5,499818E-1	1,642187E+3	5,019138E-1	1,642187E+3	4,624101E-1	1,642187E+3	4,562873E-1
1,643750E+3	5,761892E-1	1,643750E+3	5,497470E-1	1,643750E+3	5,031728E-1	1,643750E+3	4,654560E-1	1,643750E+3	4,669028E-1
1,645312E+3	5,737315E-1	1,645312E+3	5,482915E-1	1,645312E+3	5,041935E-1	1,645312E+3	4,641392E-1	1,645312E+3	4,730001E-1
1,646875E+3	5,714060E-1	1,646875E+3	5,533811E-1	1,646875E+3	5,099156E-1	1,646875E+3	4,643828E-1	1,646875E+3	4,752830E-1
1,648437E+3	5,723976E-1	1,648437E+3	5,518073E-1	1,648437E+3	5,065643E-1	1,648437E+3	4,734258E-1	1,648437E+3	4,724289E-1
1,650000E+3	5,745964E-1	1,650000E+3	5,528566E-1	1,650000E+3	5,058728E-1	1,650000E+3	4,678569E-1	1,650000E+3	4,690146E-1
1,651562E+3	5,714932E-1	1,651562E+3	5,503112E-1	1,651562E+3	5,077905E-1	1,651562E+3	4,612183E-1	1,651562E+3	4,769770E-1
1,653125E+3	5,764693E-1	1,653125E+3	5,527476E-1	1,653125E+3	5,136242E-1	1,653125E+3	4,724429E-1	1,653125E+3	4,821735E-1
1,654687E+3	5,763231E-1	1,654687E+3	5,507570E-1	1,654687E+3	5,095924E-1	1,654687E+3	4,727469E-1	1,654687E+3	4,803291E-1
1,656250E+3	5,741066E-1	1,656250E+3	5,505136E-1	1,656250E+3	5,107210E-1	1,656250E+3	4,716907E-1	1,656250E+3	4,795206E-1
1,657812E+3	5,750418E-1	1,657812E+3	5,521468E-1	1,657812E+3	5,147431E-1	1,657812E+3	4,706129E-1	1,657812E+3	4,740037E-1
1,659375E+3	5,767893E-1	1,659375E+3	5,534205E-1	1,659375E+3	5,096084E-1	1,659375E+3	4,682871E-1	1,659375E+3	4,783473E-1
1,660937E+3	5,781079E-1	1,660937E+3	5,530048E-1	1,660937E+3	5,062301E-1	1,660937E+3	4,741594E-1	1,660937E+3	4,835155E-1
1,662500E+3	5,740124E-1	1,662500E+3	5,542125E-1	1,662500E+3	5,110799E-1	1,662500E+3	4,784063E-1	1,662500E+3	4,856069E-1
1,664062E+3	5,755828E-1	1,664062E+3	5,550299E-1	1,664062E+3	5,126539E-1	1,664062E+3	4,812736E-1	1,664062E+3	4,876867E-1
1,665625E+3	5,772344E-1	1,665625E+3	5,551815E-1	1,665625E+3	5,113114E-1	1,665625E+3	4,793836E-1	1,665625E+3	4,828571E-1
1,667187E+3	5,781722E-1	1,667187E+3	5,573795E-1	1,667187E+3	5,138360E-1	1,667187E+3	4,773377E-1	1,667187E+3	4,859073E-1
1,668750E+3	5,772040E-1	1,668750E+3	5,560928E-1	1,668750E+3	5,128306E-1	1,668750E+3	4,773313E-1	1,668750E+3	4,904776E-1
1,670312E+3	5,763115E-1	1,670312E+3	5,547031E-1	1,670312E+3	5,152041E-1	1,670312E+3	4,776418E-1	1,670312E+3	4,912105E-1
1,671875E+3	5,748586E-1	1,671875E+3	5,569131E-1	1,671875E+3	5,199553E-1	1,671875E+3	4,849418E-1	1,671875E+3	4,957215E-1
1,673437E+3	5,751002E-1	1,673437E+3	5,578279E-1	1,673437E+3	5,188698E-1	1,673437E+3	4,862741E-1	1,673437E+3	4,996501E-1
1,675000E+3	5,755015E-1	1,675000E+3	5,608123E-1	1,675000E+3	5,200183E-1	1,675000E+3	4,892768E-1	1,675000E+3	4,972710E-1
1,676562E+3	5,793319E-1	1,676562E+3	5,607346E-1	1,676562E+3	5,212998E-1	1,676562E+3	4,867876E-1	1,676562E+3	4,985538E-1
1,678125E+3	5,772124E-1	1,678125E+3	5,601026E-1	1,678125E+3	5,205790E-1	1,678125E+3	4,877353E-1	1,678125E+3	5,021509E-1
1,679687E+3	5,770963E-1	1,679687E+3	5,585560E-1	1,679687E+3	5,178896E-1	1,679687E+3	4,851448E-1	1,679687E+3	5,038009E-1
1,681250E+3	5,783875E-1	1,681250E+3	5,605064E-1	1,681250E+3	5,209734E-1	1,681250E+3	4,829013E-1	1,681250E+3	5,024316E-1
1,682812E+3	5,798862E-1	1,682812E+3	5,609827E-1	1,682812E+3	5,204280E-1	1,682812E+3	4,877512E-1	1,682812E+3	4,989981E-1
1,684375E+3	5,791776E-1	1,684375E+3	5,609488E-1	1,684375E+3	5,257412E-1	1,684375E+3	4,905040E-1	1,684375E+3	5,087002E-1
1,685937E+3	5,786365E-1	1,685937E+3	5,595632E-1	1,685937E+3	5,218392E-1	1,685937E+3	4,929797E-1	1,685937E+3	5,120740E-1
1,687500E+3	5,822327E-1	1,687500E+3	5,632448E-1	1,687500E+3	5,241428E-1	1,687500E+3	4,971888E-1	1,687500E+3	5,155659E-1
1,689062E+3	5,822511E-1	1,689062E+3	5,629528E-1	1,689062E+3	5,274875E-1	1,689062E+3	5,043472E-1	1,689062E+3	5,119613E-1
1,690625E+3	5,776098E-1	1,690625E+3	5,630611E-1	1,690625E+3	5,247434E-1	1,690625E+3	5,032752E-1	1,690625E+3	5,113911E-1
1,692187E+3	5,794363E-1	1,692187E+3	5,627180E-1	1,692187E+3	5,297929E-1	1,692187E+3	4,950654E-1	1,692187E+3	5,158840E-1
1,693750E+3	5,785200E-1	1,693750E+3	5,638274E-1	1,693750E+3	5,330742E-1	1,693750E+3	4,978247E-1	1,693750E+3	5,193830E-1
