Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
1,075000E+3	3,758365E-1	1,075000E+3	6,452307E-1	1,075000E+3	3,873005E-1	1,075000E+3	6,470630E-1	1,075000E+3	3,893013E-1	1,075000E+3	6,411653E-1	1,075000E+3	3,872922E-1	1,075000E+3	6,396643E-1
1,076562E+3	4,023965E-1	1,076562E+3	6,472474E-1	1,076562E+3	4,039519E-1	1,076562E+3	6,409626E-1	1,076562E+3	3,999502E-1	1,076562E+3	6,356853E-1	1,076562E+3	4,036401E-1	1,076562E+3	6,331516E-1
1,078125E+3	4,215929E-1	1,078125E+3	6,312656E-1	1,078125E+3	4,183609E-1	1,078125E+3	6,331968E-1	1,078125E+3	4,145320E-1	1,078125E+3	6,294103E-1	1,078125E+3	4,138798E-1	1,078125E+3	6,260864E-1
1,079687E+3	4,237779E-1	1,079687E+3	6,333806E-1	1,079687E+3	4,256158E-1	1,079687E+3	6,320876E-1	1,079687E+3	4,281560E-1	1,079687E+3	6,283547E-1	1,079687E+3	4,241180E-1	1,079687E+3	6,270475E-1
1,081250E+3	4,394691E-1	1,081250E+3	6,306170E-1	1,081250E+3	4,367935E-1	1,081250E+3	6,214858E-1	1,081250E+3	4,373570E-1	1,081250E+3	6,260520E-1	1,081250E+3	4,353066E-1	1,081250E+3	6,176441E-1
1,082812E+3	4,548973E-1	1,082812E+3	6,291143E-1	1,082812E+3	4,511017E-1	1,082812E+3	6,187114E-1	1,082812E+3	4,497323E-1	1,082812E+3	6,189346E-1	1,082812E+3	4,504392E-1	1,082812E+3	6,145881E-1
1,084375E+3	4,611196E-1	1,084375E+3	6,227474E-1	1,084375E+3	4,622508E-1	1,084375E+3	6,185394E-1	1,084375E+3	4,672784E-1	1,084375E+3	6,119402E-1	1,084375E+3	4,618769E-1	1,084375E+3	6,131062E-1
1,085937E+3	4,707997E-1	1,085937E+3	6,030485E-1	1,085937E+3	4,755042E-1	1,085937E+3	6,090455E-1	1,085937E+3	4,729224E-1	1,085937E+3	6,093734E-1	1,085937E+3	4,744104E-1	1,085937E+3	6,042630E-1
1,087500E+3	4,802358E-1	1,087500E+3	5,992507E-1	1,087500E+3	4,852435E-1	1,087500E+3	6,034629E-1	1,087500E+3	4,886748E-1	1,087500E+3	6,022054E-1	1,087500E+3	4,835841E-1	1,087500E+3	5,971990E-1
1,089062E+3	4,942339E-1	1,089062E+3	5,999841E-1	1,089062E+3	4,989288E-1	1,089062E+3	5,992699E-1	1,089062E+3	4,986768E-1	1,089062E+3	6,018653E-1	1,089062E+3	4,987860E-1	1,089062E+3	5,961054E-1
1,090625E+3	5,089717E-1	1,090625E+3	6,013253E-1	1,090625E+3	5,077882E-1	1,090625E+3	5,944939E-1	1,090625E+3	5,092338E-1	1,090625E+3	5,939363E-1	1,090625E+3	5,047644E-1	1,090625E+3	5,911578E-1
1,092187E+3	5,044854E-1	1,092187E+3	5,937341E-1	1,092187E+3	5,118105E-1	1,092187E+3	5,912469E-1	1,092187E+3	5,207599E-1	1,092187E+3	5,891900E-1	1,092187E+3	5,164866E-1	1,092187E+3	5,805546E-1
1,093750E+3	5,198679E-1	1,093750E+3	5,895161E-1	1,093750E+3	5,261640E-1	1,093750E+3	5,839018E-1	1,093750E+3	5,294930E-1	1,093750E+3	5,829648E-1	1,093750E+3	5,257501E-1	1,093750E+3	5,784827E-1
1,095312E+3	5,252883E-1	1,095312E+3	5,792057E-1	1,095312E+3	5,398247E-1	1,095312E+3	5,816638E-1	1,095312E+3	5,405998E-1	1,095312E+3	5,752403E-1	1,095312E+3	5,382970E-1	1,095312E+3	5,724542E-1
1,096875E+3	5,393370E-1	1,096875E+3	5,673836E-1	1,096875E+3	5,507358E-1	1,096875E+3	5,710796E-1	1,096875E+3	5,490882E-1	1,096875E+3	5,728557E-1	1,096875E+3	5,451787E-1	1,096875E+3	5,688582E-1
1,098437E+3	5,408791E-1	1,098437E+3	5,718847E-1	1,098437E+3	5,564077E-1	1,098437E+3	5,661828E-1	1,098437E+3	5,591205E-1	1,098437E+3	5,700669E-1	1,098437E+3	5,533215E-1	1,098437E+3	5,622705E-1
1,100000E+3	5,581113E-1	1,100000E+3	5,637036E-1	1,100000E+3	5,635816E-1	1,100000E+3	5,646584E-1	1,100000E+3	5,695079E-1	1,100000E+3	5,606861E-1	1,100000E+3	5,650897E-1	1,100000E+3	5,569152E-1
1,101562E+3	5,783422E-1	1,101562E+3	5,590038E-1	1,101562E+3	5,757240E-1	1,101562E+3	5,594150E-1	1,101562E+3	5,785417E-1	1,101562E+3	5,544184E-1	1,101562E+3	5,754068E-1	1,101562E+3	5,497577E-1
1,103125E+3	5,855845E-1	1,103125E+3	5,493326E-1	1,103125E+3	5,867581E-1	1,103125E+3	5,463929E-1	1,103125E+3	5,849098E-1	1,103125E+3	5,461776E-1	1,103125E+3	5,844166E-1	1,103125E+3	5,422194E-1
1,104687E+3	6,007197E-1	1,104687E+3	5,423569E-1	1,104687E+3	5,949319E-1	1,104687E+3	5,420986E-1	1,104687E+3	5,928043E-1	1,104687E+3	5,408721E-1	1,104687E+3	5,952563E-1	1,104687E+3	5,390903E-1
1,106250E+3	5,953336E-1	1,106250E+3	5,318350E-1	1,106250E+3	6,052404E-1	1,106250E+3	5,370969E-1	1,106250E+3	6,034960E-1	1,106250E+3	5,346104E-1	1,106250E+3	6,007815E-1	1,106250E+3	5,325959E-1
1,107812E+3	6,031220E-1	1,107812E+3	5,327834E-1	1,107812E+3	6,126894E-1	1,107812E+3	5,253764E-1	1,107812E+3	6,118402E-1	1,107812E+3	5,281116E-1	1,107812E+3	6,093271E-1	1,107812E+3	5,263874E-1
1,109375E+3	6,153160E-1	1,109375E+3	5,243397E-1	1,109375E+3	6,206321E-1	1,109375E+3	5,213505E-1	1,109375E+3	6,198837E-1	1,109375E+3	5,225035E-1	1,109375E+3	6,206008E-1	1,109375E+3	5,174107E-1
1,110937E+3	6,308670E-1	1,110937E+3	5,122692E-1	1,110937E+3	6,275822E-1	1,110937E+3	5,161139E-1	1,110937E+3	6,290940E-1	1,110937E+3	5,159714E-1	1,110937E+3	6,234128E-1	1,110937E+3	5,148727E-1
1,112500E+3	6,309233E-1	1,112500E+3	5,119152E-1	1,112500E+3	6,350837E-1	1,112500E+3	5,135856E-1	1,112500E+3	6,364235E-1	1,112500E+3	5,086460E-1	1,112500E+3	6,356280E-1	1,112500E+3	5,063818E-1
1,114062E+3	6,351550E-1	1,114062E+3	5,019443E-1	1,114062E+3	6,410303E-1	1,114062E+3	5,107880E-1	1,114062E+3	6,416674E-1	1,114062E+3	5,041088E-1	1,114062E+3	6,416947E-1	1,114062E+3	5,021224E-1
1,115625E+3	6,415421E-1	1,115625E+3	4,913527E-1	1,115625E+3	6,493817E-1	1,115625E+3	5,038798E-1	1,115625E+3	6,495037E-1	1,115625E+3	4,971540E-1	1,115625E+3	6,456475E-1	1,115625E+3	4,949541E-1
1,117187E+3	6,627086E-1	1,117187E+3	4,907715E-1	1,117187E+3	6,573802E-1	1,117187E+3	4,967965E-1	1,117187E+3	6,578468E-1	1,117187E+3	4,922385E-1	1,117187E+3	6,558773E-1	1,117187E+3	4,855675E-1
1,118750E+3	6,631488E-1	1,118750E+3	4,862360E-1	1,118750E+3	6,668720E-1	1,118750E+3	4,829290E-1	1,118750E+3	6,664567E-1	1,118750E+3	4,843227E-1	1,118750E+3	6,650918E-1	1,118750E+3	4,808682E-1
1,120312E+3	6,709943E-1	1,120312E+3	4,809166E-1	1,120312E+3	6,721568E-1	1,120312E+3	4,794682E-1	1,120312E+3	6,746431E-1	1,120312E+3	4,793542E-1	1,120312E+3	6,731069E-1	1,120312E+3	4,771761E-1
1,121875E+3	6,738933E-1	1,121875E+3	4,788334E-1	1,121875E+3	6,798191E-1	1,121875E+3	4,779070E-1	1,121875E+3	6,789980E-1	1,121875E+3	4,727159E-1	1,121875E+3	6,798903E-1	1,121875E+3	4,711406E-1
1,123437E+3	6,833050E-1	1,123437E+3	4,751590E-1	1,123437E+3	6,865122E-1	1,123437E+3	4,725328E-1	1,123437E+3	6,863688E-1	1,123437E+3	4,649516E-1	1,123437E+3	6,871781E-1	1,123437E+3	4,635763E-1
1,125000E+3	6,929418E-1	1,125000E+3	4,723588E-1	1,125000E+3	6,944432E-1	1,125000E+3	4,588794E-1	1,125000E+3	6,933097E-1	1,125000E+3	4,608139E-1	1,125000E+3	6,895475E-1	1,125000E+3	4,562598E-1
1,126562E+3	7,043945E-1	1,126562E+3	4,622547E-1	1,126562E+3	7,001792E-1	1,126562E+3	4,576264E-1	1,126562E+3	7,018520E-1	1,126562E+3	4,540619E-1	1,126562E+3	6,980284E-1	1,126562E+3	4,508975E-1
1,128125E+3	7,123092E-1	1,128125E+3	4,560127E-1	1,128125E+3	7,064070E-1	1,128125E+3	4,535765E-1	1,128125E+3	7,078099E-1	1,128125E+3	4,490072E-1	1,128125E+3	7,073143E-1	1,128125E+3	4,469283E-1
1,129687E+3	7,113829E-1	1,129687E+3	4,457134E-1	1,129687E+3	7,125577E-1	1,129687E+3	4,408216E-1	1,129687E+3	7,130196E-1	1,129687E+3	4,376704E-1	1,129687E+3	7,092323E-1	1,129687E+3	4,379772E-1
1,131250E+3	7,139782E-1	1,131250E+3	4,303180E-1	1,131250E+3	7,177645E-1	1,131250E+3	4,338304E-1	1,131250E+3	7,142909E-1	1,131250E+3	4,310220E-1	1,131250E+3	7,142351E-1	1,131250E+3	4,341211E-1
1,132812E+3	7,198233E-1	1,132812E+3	4,267757E-1	1,132812E+3	7,212185E-1	1,132812E+3	4,286020E-1	1,132812E+3	7,234209E-1	1,132812E+3	4,252455E-1	1,132812E+3	7,228071E-1	1,132812E+3	4,259255E-1
1,134375E+3	7,333505E-1	1,134375E+3	4,198057E-1	1,134375E+3	7,293181E-1	1,134375E+3	4,209990E-1	1,134375E+3	7,298541E-1	1,134375E+3	4,201566E-1	1,134375E+3	7,272109E-1	1,134375E+3	4,184954E-1
1,135937E+3	7,357544E-1	1,135937E+3	4,108368E-1	1,135937E+3	7,373526E-1	1,135937E+3	4,148474E-1	1,135937E+3	7,376494E-1	1,135937E+3	4,071657E-1	1,135937E+3	7,366885E-1	1,135937E+3	4,090168E-1
1,137500E+3	7,475726E-1	1,137500E+3	3,978174E-1	1,137500E+3	7,449143E-1	1,137500E+3	4,055447E-1	1,137500E+3	7,389788E-1	1,137500E+3	4,073507E-1	1,137500E+3	7,351205E-1	1,137500E+3	4,068518E-1
1,139062E+3	7,465212E-1	1,139062E+3	3,963476E-1	1,139062E+3	7,524129E-1	1,139062E+3	3,945224E-1	1,139062E+3	7,461109E-1	1,139062E+3	3,961865E-1	1,139062E+3	7,458085E-1	1,139062E+3	3,990692E-1
1,140625E+3	7,406841E-1	1,140625E+3	4,057010E-1	1,140625E+3	7,493604E-1	1,140625E+3	3,974708E-1	1,140625E+3	7,490108E-1	1,140625E+3	3,928275E-1	1,140625E+3	7,498175E-1	1,140625E+3	3,911222E-1
1,142187E+3	7,469635E-1	1,142187E+3	4,019671E-1	1,142187E+3	7,527767E-1	1,142187E+3	3,928505E-1	1,142187E+3	7,542447E-1	1,142187E+3	3,845242E-1	1,142187E+3	7,542986E-1	1,142187E+3	3,839411E-1
1,143750E+3	7,558022E-1	1,143750E+3	3,873966E-1	1,143750E+3	7,607625E-1	1,143750E+3	3,841434E-1	1,143750E+3	7,561619E-1	1,143750E+3	3,787209E-1	1,143750E+3	7,596159E-1	1,143750E+3	3,790296E-1
1,145312E+3	7,616257E-1	1,145312E+3	3,844203E-1	1,145312E+3	7,671278E-1	1,145312E+3	3,718297E-1	1,145312E+3	7,652230E-1	1,145312E+3	3,681564E-1	1,145312E+3	7,659186E-1	1,145312E+3	3,699093E-1
1,146875E+3	7,679785E-1	1,146875E+3	3,688357E-1	1,146875E+3	7,698031E-1	1,146875E+3	3,679559E-1	1,146875E+3	7,700065E-1	1,146875E+3	3,642558E-1	1,146875E+3	7,706907E-1	1,146875E+3	3,659199E-1
1,148437E+3	7,750076E-1	1,148437E+3	3,627347E-1	1,148437E+3	7,749010E-1	1,148437E+3	3,551239E-1	1,148437E+3	7,752725E-1	1,148437E+3	3,606584E-1	1,148437E+3	7,712892E-1	1,148437E+3	3,596724E-1
1,150000E+3	7,761379E-1	1,150000E+3	3,563152E-1	1,150000E+3	7,764123E-1	1,150000E+3	3,537050E-1	1,150000E+3	7,749972E-1	1,150000E+3	3,538709E-1	1,150000E+3	7,754584E-1	1,150000E+3	3,491168E-1
1,151562E+3	7,847941E-1	1,151562E+3	3,527301E-1	1,151562E+3	7,790271E-1	1,151562E+3	3,495481E-1	1,151562E+3	7,839315E-1	1,151562E+3	3,447334E-1	1,151562E+3	7,801890E-1	1,151562E+3	3,450764E-1
1,153125E+3	7,907409E-1	1,153125E+3	3,459884E-1	1,153125E+3	7,867877E-1	1,153125E+3	3,412029E-1	1,153125E+3	7,874084E-1	1,153125E+3	3,389676E-1	1,153125E+3	7,841830E-1	1,153125E+3	3,404369E-1
1,154687E+3	7,933228E-1	1,154687E+3	3,329035E-1	1,154687E+3	7,930136E-1	1,154687E+3	3,374716E-1	1,154687E+3	7,899996E-1	1,154687E+3	3,314480E-1	1,154687E+3	7,924947E-1	1,154687E+3	3,293626E-1
1,156250E+3	7,891160E-1	1,156250E+3	3,285432E-1	1,156250E+3	7,963211E-1	1,156250E+3	3,305167E-1	1,156250E+3	7,933416E-1	1,156250E+3	3,251361E-1	1,156250E+3	7,924043E-1	1,156250E+3	3,257618E-1
1,157812E+3	7,930135E-1	1,157812E+3	3,265516E-1	1,157812E+3	8,015364E-1	1,157812E+3	3,215135E-1	1,157812E+3	7,968377E-1	1,157812E+3	3,201704E-1	1,157812E+3	7,946437E-1	1,157812E+3	3,187086E-1
1,159375E+3	8,005127E-1	1,159375E+3	3,247919E-1	1,159375E+3	8,013745E-1	1,159375E+3	3,146531E-1	1,159375E+3	8,034148E-1	1,159375E+3	3,150157E-1	1,159375E+3	8,009148E-1	1,159375E+3	3,103226E-1
1,160937E+3	8,065432E-1	1,160937E+3	3,155756E-1	1,160937E+3	8,061698E-1	1,160937E+3	3,089579E-1	1,160937E+3	8,069430E-1	1,160937E+3	3,040533E-1	1,160937E+3	8,018998E-1	1,160937E+3	3,052884E-1
1,162500E+3	8,079988E-1	1,162500E+3	3,084845E-1	1,162500E+3	8,077966E-1	1,162500E+3	3,012348E-1	1,162500E+3	8,103979E-1	1,162500E+3	3,005829E-1	1,162500E+3	8,072677E-1	1,162500E+3	2,975595E-1
1,164062E+3	8,150532E-1	1,164062E+3	2,968483E-1	1,164062E+3	8,127936E-1	1,164062E+3	2,931757E-1	1,164062E+3	8,136407E-1	1,164062E+3	2,946448E-1	1,164062E+3	8,133884E-1	1,164062E+3	2,943281E-1
1,165625E+3	8,173032E-1	1,165625E+3	2,860236E-1	1,165625E+3	8,182006E-1	1,165625E+3	2,871971E-1	1,165625E+3	8,180255E-1	1,165625E+3	2,847936E-1	1,165625E+3	8,160533E-1	1,165625E+3	2,880065E-1
1,167187E+3	8,167638E-1	1,167187E+3	2,791955E-1	1,167187E+3	8,213295E-1	1,167187E+3	2,823504E-1	1,167187E+3	8,186112E-1	1,167187E+3	2,806754E-1	1,167187E+3	8,187821E-1	1,167187E+3	2,814428E-1
1,168750E+3	8,203274E-1	1,168750E+3	2,735651E-1	1,168750E+3	8,221216E-1	1,168750E+3	2,751583E-1	1,168750E+3	8,226388E-1	1,168750E+3	2,751277E-1	1,168750E+3	8,252415E-1	1,168750E+3	2,729245E-1
1,170312E+3	8,203321E-1	1,170312E+3	2,758606E-1	1,170312E+3	8,240400E-1	1,170312E+3	2,707853E-1	1,170312E+3	8,263755E-1	1,170312E+3	2,664421E-1	1,170312E+3	8,245331E-1	1,170312E+3	2,657564E-1
1,171875E+3	8,260944E-1	1,171875E+3	2,668067E-1	1,171875E+3	8,307689E-1	1,171875E+3	2,586339E-1	1,171875E+3	8,288977E-1	1,171875E+3	2,607166E-1	1,171875E+3	8,283209E-1	1,171875E+3	2,601591E-1
1,173437E+3	8,335336E-1	1,173437E+3	2,592717E-1	1,173437E+3	8,323449E-1	1,173437E+3	2,572602E-1	1,173437E+3	8,318279E-1	1,173437E+3	2,549972E-1	1,173437E+3	8,323160E-1	1,173437E+3	2,547335E-1
1,175000E+3	8,295695E-1	1,175000E+3	2,540737E-1	1,175000E+3	8,352974E-1	1,175000E+3	2,522627E-1	1,175000E+3	8,370780E-1	1,175000E+3	2,491951E-1	1,175000E+3	8,341738E-1	1,175000E+3	2,460431E-1
1,176562E+3	8,365960E-1	1,176562E+3	2,484095E-1	1,176562E+3	8,402491E-1	1,176562E+3	2,427282E-1	1,176562E+3	8,399081E-1	1,176562E+3	2,422250E-1	1,176562E+3	8,373209E-1	1,176562E+3	2,403623E-1
1,178125E+3	8,407767E-1	1,178125E+3	2,408254E-1	1,178125E+3	8,410667E-1	1,178125E+3	2,365261E-1	1,178125E+3	8,409172E-1	1,178125E+3	2,338671E-1	1,178125E+3	8,376731E-1	1,178125E+3	2,333274E-1
1,179687E+3	8,450917E-1	1,179687E+3	2,270862E-1	1,179687E+3	8,421678E-1	1,179687E+3	2,323579E-1	1,179687E+3	8,429578E-1	1,179687E+3	2,295681E-1	1,179687E+3	8,410820E-1	1,179687E+3	2,273922E-1
1,181250E+3	8,439378E-1	1,181250E+3	2,263433E-1	1,181250E+3	8,459269E-1	1,181250E+3	2,233259E-1	1,181250E+3	8,449390E-1	1,181250E+3	2,224877E-1	1,181250E+3	8,432654E-1	1,181250E+3	2,238712E-1
1,182812E+3	8,462119E-1	1,182812E+3	2,183357E-1	1,182812E+3	8,489899E-1	1,182812E+3	2,156084E-1	1,182812E+3	8,472893E-1	1,182812E+3	2,149563E-1	1,182812E+3	8,462989E-1	1,182812E+3	2,144271E-1
1,184375E+3	8,503380E-1	1,184375E+3	2,143780E-1	1,184375E+3	8,516993E-1	1,184375E+3	2,133080E-1	1,184375E+3	8,476287E-1	1,184375E+3	2,094973E-1	1,184375E+3	8,487843E-1	1,184375E+3	2,074709E-1
1,185937E+3	8,531190E-1	1,185937E+3	2,033376E-1	1,185937E+3	8,528009E-1	1,185937E+3	2,032638E-1	1,185937E+3	8,521863E-1	1,185937E+3	2,009974E-1	1,185937E+3	8,510190E-1	1,185937E+3	2,023464E-1
1,187500E+3	8,573764E-1	1,187500E+3	1,979198E-1	1,187500E+3	8,545452E-1	1,187500E+3	1,982104E-1	1,187500E+3	8,537133E-1	1,187500E+3	1,992945E-1	1,187500E+3	8,501254E-1	1,187500E+3	1,959430E-1
1,189062E+3	8,527290E-1	1,189062E+3	1,962029E-1	1,189062E+3	8,555332E-1	1,189062E+3	1,915532E-1	1,189062E+3	8,533530E-1	1,189062E+3	1,889444E-1	1,189062E+3	8,549205E-1	1,189062E+3	1,888035E-1
1,190625E+3	8,569001E-1	1,190625E+3	1,863428E-1	1,190625E+3	8,596450E-1	1,190625E+3	1,815574E-1	1,190625E+3	8,602278E-1	1,190625E+3	1,828297E-1	1,190625E+3	8,535645E-1	1,190625E+3	1,817670E-1
1,192187E+3	8,565982E-1	1,192187E+3	1,817194E-1	1,192187E+3	8,603051E-1	1,192187E+3	1,793392E-1	1,192187E+3	8,626404E-1	1,192187E+3	1,776031E-1	1,192187E+3	8,590469E-1	1,192187E+3	1,752947E-1
1,193750E+3	8,598838E-1	1,193750E+3	1,701328E-1	1,193750E+3	8,608917E-1	1,193750E+3	1,728408E-1	1,193750E+3	8,648936E-1	1,193750E+3	1,695622E-1	1,193750E+3	8,624041E-1	1,193750E+3	1,688562E-1
1,195312E+3	8,610847E-1	1,195312E+3	1,664938E-1	1,195312E+3	8,632323E-1	1,195312E+3	1,628723E-1	1,195312E+3	8,670600E-1	1,195312E+3	1,666166E-1	1,195312E+3	8,649609E-1	1,195312E+3	1,637622E-1
1,196875E+3	8,656943E-1	1,196875E+3	1,614741E-1	1,196875E+3	8,646392E-1	1,196875E+3	1,600094E-1	1,196875E+3	8,680051E-1	1,196875E+3	1,565691E-1	1,196875E+3	8,645533E-1	1,196875E+3	1,558799E-1
1,198437E+3	8,690551E-1	1,198437E+3	1,478279E-1	1,198437E+3	8,663331E-1	1,198437E+3	1,507996E-1	1,198437E+3	8,684799E-1	1,198437E+3	1,500088E-1	1,198437E+3	8,645876E-1	1,198437E+3	1,530980E-1
1,200000E+3	8,694865E-1	1,200000E+3	1,516591E-1	1,200000E+3	8,677825E-1	1,200000E+3	1,465121E-1	1,200000E+3	8,701576E-1	1,200000E+3	1,467713E-1	1,200000E+3	8,681984E-1	1,200000E+3	1,405110E-1
1,201562E+3	8,703585E-1	1,201562E+3	1,466394E-1	1,201562E+3	8,695332E-1	1,201562E+3	1,384754E-1	1,201562E+3	8,714723E-1	1,201562E+3	1,405450E-1	1,201562E+3	8,697121E-1	1,201562E+3	1,379232E-1
1,203125E+3	8,713692E-1	1,203125E+3	1,337890E-1	1,203125E+3	8,736789E-1	1,203125E+3	1,341654E-1	1,203125E+3	8,734241E-1	1,203125E+3	1,281210E-1	1,203125E+3	8,707697E-1	1,203125E+3	1,316296E-1
1,204687E+3	8,708609E-1	1,204687E+3	1,263575E-1	1,204687E+3	8,757052E-1	1,204687E+3	1,269054E-1	1,204687E+3	8,763452E-1	1,204687E+3	1,264666E-1	1,204687E+3	8,724697E-1	1,204687E+3	1,240146E-1
1,206250E+3	8,750198E-1	1,206250E+3	1,225575E-1	1,206250E+3	8,764881E-1	1,206250E+3	1,211561E-1	1,206250E+3	8,770203E-1	1,206250E+3	1,213881E-1	1,206250E+3	8,714029E-1	1,206250E+3	1,202007E-1
1,207812E+3	8,766650E-1	1,207812E+3	1,156135E-1	1,207812E+3	8,774052E-1	1,207812E+3	1,163683E-1	1,207812E+3	8,769788E-1	1,207812E+3	1,157056E-1	1,207812E+3	8,739279E-1	1,207812E+3	1,110678E-1
1,209375E+3	8,798166E-1	1,209375E+3	1,109980E-1	1,209375E+3	8,800686E-1	1,209375E+3	1,093537E-1	1,209375E+3	8,800102E-1	1,209375E+3	1,043116E-1	1,209375E+3	8,759791E-1	1,209375E+3	1,061169E-1
1,210937E+3	8,797945E-1	1,210937E+3	1,054136E-1	1,210937E+3	8,815589E-1	1,210937E+3	1,031784E-1	1,210937E+3	8,795872E-1	1,210937E+3	1,012417E-1	1,210937E+3	8,771053E-1	1,210937E+3	1,030357E-1
1,212500E+3	8,808822E-1	1,212500E+3	9,928444E-2	1,212500E+3	8,827283E-1	1,212500E+3	9,842554E-2	1,212500E+3	8,797634E-1	1,212500E+3	9,769813E-2	1,212500E+3	8,792825E-1	1,212500E+3	9,383540E-2
1,214062E+3	8,806786E-1	1,214062E+3	9,271659E-2	1,214062E+3	8,804960E-1	1,214062E+3	8,916272E-2	1,214062E+3	8,818743E-1	1,214062E+3	8,789291E-2	1,214062E+3	8,807490E-1	1,214062E+3	8,785339E-2
1,215625E+3	8,804774E-1	1,215625E+3	8,372744E-2	1,215625E+3	8,802849E-1	1,215625E+3	8,292248E-2	1,215625E+3	8,826255E-1	1,215625E+3	8,469671E-2	1,215625E+3	8,804370E-1	1,215625E+3	8,285638E-2
1,217187E+3	8,845386E-1	1,217187E+3	8,177283E-2	1,217187E+3	8,831814E-1	1,217187E+3	7,960255E-2	1,217187E+3	8,829380E-1	1,217187E+3	7,730644E-2	1,217187E+3	8,808072E-1	1,217187E+3	7,749619E-2
1,218750E+3	8,858946E-1	1,218750E+3	7,197161E-2	1,218750E+3	8,831162E-1	1,218750E+3	7,204766E-2	1,218750E+3	8,830199E-1	1,218750E+3	6,954042E-2	1,218750E+3	8,823675E-1	1,218750E+3	7,007840E-2
1,220312E+3	8,839236E-1	1,220312E+3	6,749940E-2	1,220312E+3	8,862199E-1	1,220312E+3	6,513046E-2	1,220312E+3	8,853790E-1	1,220312E+3	6,231993E-2	1,220312E+3	8,824798E-1	1,220312E+3	6,505648E-2
1,221875E+3	8,841975E-1	1,221875E+3	6,225227E-2	1,221875E+3	8,861301E-1	1,221875E+3	6,051050E-2	1,221875E+3	8,850698E-1	1,221875E+3	5,787372E-2	1,221875E+3	8,856774E-1	1,221875E+3	5,663029E-2
1,223437E+3	8,879694E-1	1,223437E+3	5,595296E-2	1,223437E+3	8,868531E-1	1,223437E+3	5,216863E-2	1,223437E+3	8,852931E-1	1,223437E+3	5,407738E-2	1,223437E+3	8,860893E-1	1,223437E+3	5,391986E-2
1,225000E+3	8,877589E-1	1,225000E+3	4,651331E-2	1,225000E+3	8,893347E-1	1,225000E+3	4,800325E-2	1,225000E+3	8,880975E-1	1,225000E+3	4,697470E-2	1,225000E+3	8,863653E-1	1,225000E+3	4,468559E-2
1,226562E+3	8,845109E-1	1,226562E+3	4,313280E-2	1,226562E+3	8,896595E-1	1,226562E+3	4,238166E-2	1,226562E+3	8,862077E-1	1,226562E+3	4,014565E-2	1,226562E+3	8,883333E-1	1,226562E+3	3,727702E-2
1,228125E+3	8,852077E-1	1,228125E+3	3,576447E-2	1,228125E+3	8,899896E-1	1,228125E+3	3,459008E-2	1,228125E+3	8,884391E-1	1,228125E+3	3,448217E-2	1,228125E+3	8,848956E-1	1,228125E+3	3,431905E-2
1,229687E+3	8,883562E-1	1,229687E+3	3,182519E-2	1,229687E+3	8,894314E-1	1,229687E+3	2,899616E-2	1,229687E+3	8,917765E-1	1,229687E+3	2,942467E-2	1,229687E+3	8,863448E-1	1,229687E+3	2,634512E-2
1,231250E+3	8,904943E-1	1,231250E+3	2,495325E-2	1,231250E+3	8,898736E-1	1,231250E+3	2,592671E-2	1,231250E+3	8,901900E-1	1,231250E+3	2,126311E-2	1,231250E+3	8,869203E-1	1,231250E+3	2,204706E-2
1,232812E+3	8,914656E-1	1,232812E+3	2,001293E-2	1,232812E+3	8,911042E-1	1,232812E+3	1,490669E-2	1,232812E+3	8,913711E-1	1,232812E+3	1,421821E-2	1,232812E+3	8,895501E-1	1,232812E+3	1,798645E-2
1,234375E+3	8,913363E-1	1,234375E+3	1,193109E-2	1,234375E+3	8,917589E-1	1,234375E+3	1,072397E-2	1,234375E+3	8,919582E-1	1,234375E+3	9,488601E-3	1,234375E+3	8,880062E-1	1,234375E+3	7,787049E-3
1,235937E+3	8,919770E-1	1,235937E+3	6,696236E-3	1,235937E+3	8,919447E-1	1,235937E+3	5,066967E-3	1,235937E+3	8,921050E-1	1,235937E+3	4,322811E-3	1,235937E+3	8,870187E-1	1,235937E+3	6,022457E-3
1,237500E+3	8,901205E-1	1,237500E+3	-1,979835E-3	1,237500E+3	8,918912E-1	1,237500E+3	9,843275E-5	1,237500E+3	8,916275E-1	1,237500E+3	-1,939450E-3	1,237500E+3	8,892855E-1	1,237500E+3	-3,806122E-3
1,239062E+3	8,934001E-1	1,239062E+3	-3,710411E-3	1,239062E+3	8,931239E-1	1,239062E+3	-6,330093E-3	1,239062E+3	8,914632E-1	1,239062E+3	-8,078621E-3	1,239062E+3	8,887626E-1	1,239062E+3	-5,720495E-3
1,240625E+3	8,949392E-1	1,240625E+3	-1,025767E-2	1,240625E+3	8,919660E-1	1,240625E+3	-1,387296E-2	1,240625E+3	8,921636E-1	1,240625E+3	-1,545580E-2	1,240625E+3	8,885001E-1	1,240625E+3	-1,515363E-2
