Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	
1,629687E+3	8,330874E-1	1,629687E+3	8,307112E-1	1,629687E+3	8,296486E-1	1,629687E+3	8,376688E-1
1,631250E+3	8,265517E-1	1,631250E+3	8,210890E-1	1,631250E+3	8,243734E-1	1,631250E+3	8,318886E-1
1,632812E+3	8,216171E-1	1,632812E+3	8,157131E-1	1,632812E+3	8,181040E-1	1,632812E+3	8,227732E-1
1,634375E+3	8,131613E-1	1,634375E+3	8,093543E-1	1,634375E+3	8,099118E-1	1,634375E+3	8,152797E-1
1,635937E+3	8,073888E-1	1,635937E+3	8,040486E-1	1,635937E+3	8,039735E-1	1,635937E+3	8,081824E-1
1,637500E+3	7,976994E-1	1,637500E+3	7,954522E-1	1,637500E+3	7,940729E-1	1,637500E+3	7,990422E-1
1,639062E+3	7,874597E-1	1,639062E+3	7,873929E-1	1,639062E+3	7,882457E-1	1,639062E+3	7,928765E-1
1,640625E+3	7,807918E-1	1,640625E+3	7,786414E-1	1,640625E+3	7,805640E-1	1,640625E+3	7,846490E-1
1,642187E+3	7,744892E-1	1,642187E+3	7,698315E-1	1,642187E+3	7,704590E-1	1,642187E+3	7,773090E-1
1,643750E+3	7,671652E-1	1,643750E+3	7,622110E-1	1,643750E+3	7,649698E-1	1,643750E+3	7,676113E-1
1,645312E+3	7,543866E-1	1,645312E+3	7,526695E-1	1,645312E+3	7,582301E-1	1,645312E+3	7,592694E-1
1,646875E+3	7,467930E-1	1,646875E+3	7,474041E-1	1,646875E+3	7,471672E-1	1,646875E+3	7,517316E-1
1,648437E+3	7,429058E-1	1,648437E+3	7,382083E-1	1,648437E+3	7,384812E-1	1,648437E+3	7,457756E-1
1,650000E+3	7,332739E-1	1,650000E+3	7,333457E-1	1,650000E+3	7,262406E-1	1,650000E+3	7,377823E-1
1,651562E+3	7,257873E-1	1,651562E+3	7,243477E-1	1,651562E+3	7,221528E-1	1,651562E+3	7,347714E-1
1,653125E+3	7,218893E-1	1,653125E+3	7,156332E-1	1,653125E+3	7,153038E-1	1,653125E+3	7,205518E-1
1,654687E+3	7,126914E-1	1,654687E+3	7,060880E-1	1,654687E+3	7,077866E-1	1,654687E+3	7,113466E-1
1,656250E+3	6,955067E-1	1,656250E+3	6,977025E-1	1,656250E+3	6,954232E-1	1,656250E+3	7,036442E-1
1,657812E+3	6,900725E-1	1,657812E+3	6,895543E-1	1,657812E+3	6,876418E-1	1,657812E+3	6,959226E-1
1,659375E+3	6,868896E-1	1,659375E+3	6,809254E-1	1,659375E+3	6,826817E-1	1,659375E+3	6,877533E-1
1,660937E+3	6,749040E-1	1,660937E+3	6,735184E-1	1,660937E+3	6,732541E-1	1,660937E+3	6,803001E-1
1,662500E+3	6,686504E-1	1,662500E+3	6,640556E-1	1,662500E+3	6,628483E-1	1,662500E+3	6,734875E-1
1,664062E+3	6,632175E-1	1,664062E+3	6,568670E-1	1,664062E+3	6,566295E-1	1,664062E+3	6,618595E-1
1,665625E+3	6,562308E-1	1,665625E+3	6,503557E-1	1,665625E+3	6,486308E-1	1,665625E+3	6,570720E-1
1,667187E+3	6,411951E-1	1,667187E+3	6,410882E-1	1,667187E+3	6,419491E-1	1,667187E+3	6,514128E-1
1,668750E+3	6,329580E-1	1,668750E+3	6,333737E-1	1,668750E+3	6,323076E-1	1,668750E+3	6,406629E-1
1,670312E+3	6,322166E-1	1,670312E+3	6,254953E-1	1,670312E+3	6,262291E-1	1,670312E+3	6,302793E-1
1,671875E+3	6,204937E-1	1,671875E+3	6,194382E-1	1,671875E+3	6,196155E-1	1,671875E+3	6,251612E-1
1,673437E+3	6,110715E-1	1,673437E+3	6,131049E-1	1,673437E+3	6,123487E-1	1,673437E+3	6,177067E-1
1,675000E+3	6,108413E-1	1,675000E+3	6,053209E-1	1,675000E+3	6,042197E-1	1,675000E+3	6,068942E-1
1,676562E+3	6,016363E-1	1,676562E+3	5,980929E-1	1,676562E+3	5,950978E-1	1,676562E+3	5,993095E-1
1,678125E+3	5,909528E-1	1,678125E+3	5,900986E-1	1,678125E+3	5,857162E-1	1,678125E+3	5,939827E-1
1,679687E+3	5,829794E-1	1,679687E+3	5,835784E-1	1,679687E+3	5,802526E-1	1,679687E+3	5,865402E-1
1,681250E+3	5,770632E-1	1,681250E+3	5,720467E-1	1,681250E+3	5,730051E-1	1,681250E+3	5,814832E-1
1,682812E+3	5,701834E-1	1,682812E+3	5,700163E-1	1,682812E+3	5,661366E-1	1,682812E+3	5,738355E-1
1,684375E+3	5,636814E-1	1,684375E+3	5,613443E-1	1,684375E+3	5,598871E-1	1,684375E+3	5,658908E-1
1,685937E+3	5,578840E-1	1,685937E+3	5,549850E-1	1,685937E+3	5,533768E-1	1,685937E+3	5,588422E-1
1,687500E+3	5,508692E-1	1,687500E+3	5,487574E-1	1,687500E+3	5,471163E-1	1,687500E+3	5,531347E-1
1,689062E+3	5,442586E-1	1,689062E+3	5,440123E-1	1,689062E+3	5,417533E-1	1,689062E+3	5,478533E-1
1,690625E+3	5,368683E-1	1,690625E+3	5,351751E-1	1,690625E+3	5,315195E-1	1,690625E+3	5,406437E-1
1,692187E+3	5,307339E-1	1,692187E+3	5,281240E-1	1,692187E+3	5,213602E-1	1,692187E+3	5,319153E-1
1,693750E+3	5,309320E-1	1,693750E+3	5,202708E-1	1,693750E+3	5,205494E-1	1,693750E+3	5,235763E-1
1,695312E+3	5,213008E-1	1,695312E+3	5,135247E-1	1,695312E+3	5,146208E-1	1,695312E+3	5,180509E-1
1,696875E+3	5,161537E-1	1,696875E+3	5,048310E-1	1,696875E+3	5,047250E-1	1,696875E+3	5,120699E-1
1,698437E+3	5,100401E-1	1,698437E+3	5,006342E-1	1,698437E+3	4,954707E-1	1,698437E+3	5,040485E-1
1,700000E+3	4,974607E-1	1,700000E+3	4,967315E-1	1,700000E+3	4,936356E-1	1,700000E+3	4,993484E-1
1,701562E+3	4,952692E-1	1,701562E+3	4,920937E-1	1,701562E+3	4,890177E-1	1,701562E+3	4,947787E-1
1,703125E+3	4,853364E-1	1,703125E+3	4,786106E-1	1,703125E+3	4,811466E-1	1,703125E+3	4,920852E-1
1,704687E+3	4,779126E-1	1,704687E+3	4,813961E-1	1,704687E+3	4,811899E-1	1,704687E+3	4,851953E-1
1,706250E+3	4,696461E-1	1,706250E+3	4,786097E-1	1,706250E+3	4,781166E-1	1,706250E+3	4,751073E-1
1,707812E+3	4,690488E-1	1,707812E+3	4,679464E-1	1,707812E+3	4,692382E-1	1,707812E+3	4,734153E-1
1,709375E+3	4,628070E-1	1,709375E+3	4,595743E-1	1,709375E+3	4,627123E-1	1,709375E+3	4,676312E-1
1,710937E+3	4,617321E-1	1,710937E+3	4,583260E-1	1,710937E+3	4,617605E-1	1,710937E+3	4,657213E-1
1,712500E+3	4,542489E-1	1,712500E+3	4,524815E-1	1,712500E+3	4,526068E-1	1,712500E+3	4,626269E-1
1,714062E+3	4,503845E-1	1,714062E+3	4,489561E-1	1,714062E+3	4,492072E-1	1,714062E+3	4,565377E-1
1,715625E+3	4,488862E-1	1,715625E+3	4,428998E-1	1,715625E+3	4,472380E-1	1,715625E+3	4,504538E-1
1,717187E+3	4,418997E-1	1,717187E+3	4,376150E-1	1,717187E+3	4,395385E-1	1,717187E+3	4,487726E-1
1,718750E+3	4,354407E-1	1,718750E+3	4,337328E-1	1,718750E+3	4,292994E-1	1,718750E+3	4,368129E-1
1,720312E+3	4,284845E-1	1,720312E+3	4,324301E-1	1,720312E+3	4,255510E-1	1,720312E+3	4,325061E-1
1,721875E+3	4,240254E-1	1,721875E+3	4,312508E-1	1,721875E+3	4,237324E-1	1,721875E+3	4,301537E-1
1,723437E+3	4,232128E-1	1,723437E+3	4,215434E-1	1,723437E+3	4,196693E-1	1,723437E+3	4,302004E-1
1,725000E+3	4,183254E-1	1,725000E+3	4,129234E-1	1,725000E+3	4,162945E-1	1,725000E+3	4,233537E-1
1,726562E+3	4,093887E-1	1,726562E+3	4,123988E-1	1,726562E+3	4,131671E-1	1,726562E+3	4,170059E-1
1,728125E+3	4,102198E-1	1,728125E+3	4,109251E-1	1,728125E+3	4,113076E-1	1,728125E+3	4,123265E-1
1,729687E+3	4,035257E-1	1,729687E+3	4,038173E-1	1,729687E+3	4,049064E-1	1,729687E+3	4,081519E-1
1,731250E+3	4,010027E-1	1,731250E+3	4,000322E-1	1,731250E+3	3,990225E-1	1,731250E+3	4,047683E-1
1,732812E+3	3,945995E-1	1,732812E+3	3,932751E-1	1,732812E+3	3,941576E-1	1,732812E+3	4,009869E-1
1,734375E+3	3,962475E-1	1,734375E+3	3,888727E-1	1,734375E+3	3,961308E-1	1,734375E+3	3,997063E-1
1,735937E+3	3,961419E-1	1,735937E+3	3,903596E-1	1,735937E+3	3,899034E-1	1,735937E+3	3,964586E-1
1,737500E+3	3,881452E-1	1,737500E+3	3,833658E-1	1,737500E+3	3,823516E-1	1,737500E+3	3,971760E-1
1,739062E+3	3,848787E-1	1,739062E+3	3,828961E-1	1,739062E+3	3,827951E-1	1,739062E+3	3,875917E-1
1,740625E+3	3,848993E-1	1,740625E+3	3,812970E-1	1,740625E+3	3,832121E-1	1,740625E+3	3,805603E-1
1,742187E+3	3,759477E-1	1,742187E+3	3,822467E-1	1,742187E+3	3,804853E-1	1,742187E+3	3,805917E-1
1,743750E+3	3,796177E-1	1,743750E+3	3,714612E-1	1,743750E+3	3,735015E-1	1,743750E+3	3,741272E-1
1,745312E+3	3,737305E-1	1,745312E+3	3,700006E-1	1,745312E+3	3,732076E-1	1,745312E+3	3,740464E-1
1,746875E+3	3,699212E-1	1,746875E+3	3,651731E-1	1,746875E+3	3,689168E-1	1,746875E+3	3,789781E-1
1,748437E+3	3,669150E-1	1,748437E+3	3,623243E-1	1,748437E+3	3,654382E-1	1,748437E+3	3,707984E-1
1,750000E+3	3,613264E-1	1,750000E+3	3,605937E-1	1,750000E+3	3,607502E-1	1,750000E+3	3,631583E-1
1,751562E+3	3,624323E-1	1,751562E+3	3,606022E-1	1,751562E+3	3,600360E-1	1,751562E+3	3,570827E-1
1,753125E+3	3,562893E-1	1,753125E+3	3,560023E-1	1,753125E+3	3,577897E-1	1,753125E+3	3,582410E-1
1,754687E+3	3,556532E-1	1,754687E+3	3,529078E-1	1,754687E+3	3,537751E-1	1,754687E+3	3,547561E-1
1,756250E+3	3,545757E-1	1,756250E+3	3,450213E-1	1,756250E+3	3,516764E-1	1,756250E+3	3,514507E-1
1,757812E+3	3,533754E-1	1,757812E+3	3,430442E-1	1,757812E+3	3,467857E-1	1,757812E+3	3,539328E-1
1,759375E+3	3,495128E-1	1,759375E+3	3,460476E-1	1,759375E+3	3,475574E-1	1,759375E+3	3,495456E-1
1,760937E+3	3,476946E-1	1,760937E+3	3,425927E-1	1,760937E+3	3,445702E-1	1,760937E+3	3,493201E-1
1,762500E+3	3,377154E-1	1,762500E+3	3,436245E-1	1,762500E+3	3,406283E-1	1,762500E+3	3,451655E-1
1,764062E+3	3,385354E-1	1,764062E+3	3,409060E-1	1,764062E+3	3,405776E-1	1,764062E+3	3,402919E-1
1,765625E+3	3,390145E-1	1,765625E+3	3,377426E-1	1,765625E+3	3,355974E-1	1,765625E+3	3,349262E-1
1,767187E+3	3,348072E-1	1,767187E+3	3,390928E-1	1,767187E+3	3,358557E-1	1,767187E+3	3,382409E-1
1,768750E+3	3,338343E-1	1,768750E+3	3,378755E-1	1,768750E+3	3,347373E-1	1,768750E+3	3,370260E-1
1,770312E+3	3,356744E-1	1,770312E+3	3,301883E-1	1,770312E+3	3,300923E-1	1,770312E+3	3,365467E-1
1,771875E+3	3,312524E-1	1,771875E+3	3,270088E-1	1,771875E+3	3,256020E-1	1,771875E+3	3,342904E-1
1,773437E+3	3,263916E-1	1,773437E+3	3,301521E-1	1,773437E+3	3,241367E-1	1,773437E+3	3,343811E-1
1,775000E+3	3,237772E-1	1,775000E+3	3,185148E-1	1,775000E+3	3,209774E-1	1,775000E+3	3,267213E-1
1,776562E+3	3,284357E-1	1,776562E+3	3,194258E-1	1,776562E+3	3,226233E-1	1,776562E+3	3,220846E-1
1,778125E+3	3,223691E-1	1,778125E+3	3,203731E-1	1,778125E+3	3,227138E-1	1,778125E+3	3,167544E-1
1,779687E+3	3,172910E-1	1,779687E+3	3,200689E-1	1,779687E+3	3,198146E-1	1,779687E+3	3,200857E-1
1,781250E+3	3,194475E-1	1,781250E+3	3,146658E-1	1,781250E+3	3,173347E-1	1,781250E+3	3,204269E-1
1,782812E+3	3,132269E-1	1,782812E+3	3,137799E-1	1,782812E+3	3,153795E-1	1,782812E+3	3,157085E-1
1,784375E+3	3,072120E-1	1,784375E+3	3,114597E-1	1,784375E+3	3,115268E-1	1,784375E+3	3,110665E-1
1,785937E+3	3,109850E-1	1,785937E+3	3,058750E-1	1,785937E+3	3,089490E-1	1,785937E+3	3,109351E-1
1,787500E+3	3,016105E-1	1,787500E+3	3,091232E-1	1,787500E+3	3,112204E-1	1,787500E+3	3,107312E-1
1,789062E+3	3,050187E-1	1,789062E+3	3,091758E-1	1,789062E+3	3,095485E-1	1,789062E+3	3,143718E-1
1,790625E+3	3,120338E-1	1,790625E+3	3,094044E-1	1,790625E+3	3,077806E-1	1,790625E+3	3,051859E-1
1,792187E+3	3,090174E-1	1,792187E+3	3,074721E-1	1,792187E+3	3,054710E-1	1,792187E+3	3,039454E-1
1,793750E+3	3,071558E-1	1,793750E+3	3,056283E-1	1,793750E+3	3,032737E-1	1,793750E+3	3,057108E-1
1,795312E+3	3,103716E-1	1,795312E+3	3,026501E-1	1,795312E+3	3,001528E-1	1,795312E+3	3,020176E-1
1,796875E+3	3,032413E-1	1,796875E+3	3,003124E-1	1,796875E+3	2,970631E-1	1,796875E+3	2,993994E-1
1,798437E+3	3,031507E-1	1,798437E+3	2,970363E-1	1,798437E+3	2,951047E-1	1,798437E+3	3,024542E-1
1,800000E+3	3,005766E-1	1,800000E+3	3,020580E-1	1,800000E+3	2,936772E-1	1,800000E+3	3,007804E-1
1,801562E+3	2,988261E-1	1,801562E+3	2,973299E-1	1,801562E+3	2,952535E-1	1,801562E+3	3,016725E-1
1,803125E+3	3,045124E-1	1,803125E+3	2,986427E-1	1,803125E+3	2,997602E-1	1,803125E+3	2,994400E-1
1,804687E+3	2,972812E-1	1,804687E+3	2,928908E-1	1,804687E+3	2,892496E-1	1,804687E+3	2,967259E-1
1,806250E+3	2,972559E-1	1,806250E+3	2,904114E-1	1,806250E+3	2,901228E-1	1,806250E+3	2,916002E-1
1,807812E+3	2,948459E-1	1,807812E+3	2,991086E-1	1,807812E+3	2,898612E-1	1,807812E+3	2,916622E-1
1,809375E+3	2,832694E-1	1,809375E+3	2,959340E-1	1,809375E+3	2,903424E-1	1,809375E+3	2,911018E-1
1,810937E+3	2,945898E-1	1,810937E+3	2,932674E-1	1,810937E+3	2,891850E-1	1,810937E+3	2,892893E-1
1,812500E+3	2,912404E-1	1,812500E+3	2,948392E-1	1,812500E+3	2,890416E-1	1,812500E+3	2,845779E-1
1,814062E+3	2,871221E-1	1,814062E+3	2,882478E-1	1,814062E+3	2,862612E-1	1,814062E+3	2,858170E-1
1,815625E+3	2,928966E-1	1,815625E+3	2,852159E-1	1,815625E+3	2,829324E-1	1,815625E+3	2,887035E-1
1,817187E+3	2,951905E-1	1,817187E+3	2,882953E-1	1,817187E+3	2,864619E-1	1,817187E+3	2,887761E-1
1,818750E+3	2,835840E-1	1,818750E+3	2,820134E-1	1,818750E+3	2,824758E-1	1,818750E+3	2,866972E-1
1,820312E+3	2,918865E-1	1,820312E+3	2,821887E-1	1,820312E+3	2,807892E-1	1,820312E+3	2,816934E-1
1,821875E+3	2,908766E-1	1,821875E+3	2,825091E-1	1,821875E+3	2,858298E-1	1,821875E+3	2,821011E-1
1,823437E+3	2,828997E-1	1,823437E+3	2,794511E-1	1,823437E+3	2,860070E-1	1,823437E+3	2,802203E-1
1,825000E+3	2,828800E-1	1,825000E+3	2,819079E-1	1,825000E+3	2,818397E-1	1,825000E+3	2,861945E-1
1,826562E+3	2,748162E-1	1,826562E+3	2,839116E-1	1,826562E+3	2,812462E-1	1,826562E+3	2,886915E-1
1,828125E+3	2,887137E-1	1,828125E+3	2,823366E-1	1,828125E+3	2,811016E-1	1,828125E+3	2,840224E-1
1,829687E+3	2,849554E-1	1,829687E+3	2,834328E-1	1,829687E+3	2,776244E-1	1,829687E+3	2,706667E-1
1,831250E+3	2,818176E-1	1,831250E+3	2,835725E-1	1,831250E+3	2,794564E-1	1,831250E+3	2,742204E-1
1,832812E+3	2,800655E-1	1,832812E+3	2,814328E-1	1,832812E+3	2,793980E-1	1,832812E+3	2,805954E-1
1,834375E+3	2,734835E-1	1,834375E+3	2,785921E-1	1,834375E+3	2,777883E-1	1,834375E+3	2,841277E-1
1,835937E+3	2,752598E-1	1,835937E+3	2,812253E-1	1,835937E+3	2,751206E-1	1,835937E+3	2,731380E-1
1,837500E+3	2,804754E-1	1,837500E+3	2,792227E-1	1,837500E+3	2,776490E-1	1,837500E+3	2,791041E-1
1,839062E+3	2,801715E-1	1,839062E+3	2,788503E-1	1,839062E+3	2,762786E-1	1,839062E+3	2,802496E-1
1,840625E+3	2,761017E-1	1,840625E+3	2,770656E-1	1,840625E+3	2,767359E-1	1,840625E+3	2,769722E-1
1,842187E+3	2,749146E-1	1,842187E+3	2,756185E-1	1,842187E+3	2,778243E-1	1,842187E+3	2,768660E-1
1,843750E+3	2,734618E-1	1,843750E+3	2,786296E-1	1,843750E+3	2,781016E-1	1,843750E+3	2,812899E-1
1,845312E+3	2,843981E-1	1,845312E+3	2,785254E-1	1,845312E+3	2,794802E-1	1,845312E+3	2,795900E-1
1,846875E+3	2,958511E-1	1,846875E+3	2,824475E-1	1,846875E+3	2,824841E-1	1,846875E+3	2,810817E-1
1,848437E+3	2,981051E-1	1,848437E+3	2,811013E-1	1,848437E+3	2,801363E-1	1,848437E+3	2,760169E-1
1,850000E+3	2,784497E-1	1,850000E+3	2,807529E-1	1,850000E+3	2,801432E-1	1,850000E+3	2,768978E-1
1,851562E+3	2,735234E-1	1,851562E+3	2,760971E-1	1,851562E+3	2,840588E-1	1,851562E+3	2,807253E-1
1,853125E+3	2,700425E-1	1,853125E+3	2,810358E-1	1,853125E+3	2,820217E-1	1,853125E+3	2,786950E-1
1,854687E+3	2,729224E-1	1,854687E+3	2,803191E-1	1,854687E+3	2,778091E-1	1,854687E+3	2,794671E-1
1,856250E+3	2,653721E-1	1,856250E+3	2,843454E-1	1,856250E+3	2,722001E-1	1,856250E+3	2,783180E-1
1,857812E+3	2,745008E-1	1,857812E+3	2,779552E-1	1,857812E+3	2,822762E-1	1,857812E+3	2,776273E-1
1,859375E+3	2,754284E-1	1,859375E+3	2,779354E-1	1,859375E+3	2,816869E-1	1,859375E+3	2,862951E-1
1,860937E+3	2,761457E-1	1,860937E+3	2,799532E-1	1,860937E+3	2,764857E-1	1,860937E+3	2,835938E-1
1,862500E+3	2,619420E-1	1,862500E+3	2,848528E-1	1,862500E+3	2,768176E-1	1,862500E+3	2,815704E-1
1,864062E+3	2,735828E-1	1,864062E+3	2,792506E-1	1,864062E+3	2,794691E-1	1,864062E+3	2,833114E-1
1,865625E+3	2,790548E-1	1,865625E+3	2,761028E-1	1,865625E+3	2,850270E-1	1,865625E+3	2,878651E-1
1,867187E+3	2,842624E-1	1,867187E+3	2,801261E-1	1,867187E+3	2,841998E-1	1,867187E+3	2,863258E-1
1,868750E+3	2,898749E-1	1,868750E+3	2,822575E-1	1,868750E+3	2,847276E-1	1,868750E+3	2,884403E-1
1,870312E+3	2,783652E-1	1,870312E+3	2,856211E-1	1,870312E+3	2,817552E-1	1,870312E+3	2,882454E-1
1,871875E+3	2,728151E-1	1,871875E+3	2,784844E-1	1,871875E+3	2,863011E-1	1,871875E+3	2,859124E-1
1,873437E+3	2,876621E-1	1,873437E+3	2,791413E-1	1,873437E+3	2,861792E-1	1,873437E+3	2,898300E-1
1,875000E+3	2,991594E-1	1,875000E+3	2,882148E-1	1,875000E+3	2,854774E-1	1,875000E+3	2,929427E-1
1,876562E+3	2,941553E-1	1,876562E+3	2,825547E-1	1,876562E+3	2,852848E-1	1,876562E+3	2,872328E-1
1,878125E+3	2,829891E-1	1,878125E+3	2,817853E-1	1,878125E+3	2,899633E-1	1,878125E+3	2,863869E-1
1,879687E+3	2,924559E-1	1,879687E+3	2,904913E-1	1,879687E+3	2,862522E-1	1,879687E+3	2,938023E-1
1,881250E+3	2,887415E-1	1,881250E+3	2,873159E-1	1,881250E+3	2,904350E-1	1,881250E+3	2,929248E-1
1,882812E+3	2,907255E-1	1,882812E+3	2,903349E-1	1,882812E+3	2,924991E-1	1,882812E+3	2,888216E-1
1,884375E+3	2,914834E-1	1,884375E+3	2,884261E-1	1,884375E+3	2,909402E-1	1,884375E+3	2,900609E-1
1,885937E+3	2,959892E-1	1,885937E+3	2,917504E-1	1,885937E+3	2,906925E-1	1,885937E+3	2,946641E-1
1,887500E+3	2,958645E-1	1,887500E+3	2,968678E-1	1,887500E+3	2,934970E-1	1,887500E+3	3,004573E-1
1,889062E+3	2,948000E-1	1,889062E+3	2,940237E-1	1,889062E+3	2,934131E-1	1,889062E+3	2,966023E-1
1,890625E+3	3,016212E-1	1,890625E+3	2,926122E-1	1,890625E+3	2,909906E-1	1,890625E+3	2,917610E-1
1,892187E+3	3,041451E-1	1,892187E+3	2,935695E-1	1,892187E+3	2,949686E-1	1,892187E+3	3,013119E-1
1,893750E+3	3,024064E-1	1,893750E+3	2,965645E-1	1,893750E+3	3,006761E-1	1,893750E+3	3,021580E-1
1,895312E+3	3,026187E-1	1,895312E+3	3,016705E-1	1,895312E+3	3,019935E-1	1,895312E+3	3,066837E-1
1,896875E+3	3,042513E-1	1,896875E+3	3,047774E-1	1,896875E+3	3,031377E-1	1,896875E+3	3,088834E-1
1,898437E+3	3,053162E-1	1,898437E+3	3,035639E-1	1,898437E+3	3,086545E-1	1,898437E+3	3,091299E-1
1,900000E+3	2,983319E-1	1,900000E+3	3,016133E-1	1,900000E+3	3,086492E-1	1,900000E+3	3,072816E-1
1,901562E+3	3,034973E-1	1,901562E+3	3,042780E-1	1,901562E+3	3,062384E-1	1,901562E+3	3,119531E-1
1,903125E+3	3,097335E-1	1,903125E+3	3,076186E-1	1,903125E+3	3,049275E-1	1,903125E+3	3,137427E-1
1,904687E+3	3,082949E-1	1,904687E+3	3,104819E-1	1,904687E+3	3,091297E-1	1,904687E+3	3,140662E-1
1,906250E+3	3,090548E-1	1,906250E+3	3,140525E-1	1,906250E+3	3,135968E-1	1,906250E+3	3,176022E-1
1,907812E+3	3,102093E-1	1,907812E+3	3,116540E-1	1,907812E+3	3,171234E-1	1,907812E+3	3,171857E-1
1,909375E+3	3,099726E-1	1,909375E+3	3,147246E-1	1,909375E+3	3,131950E-1	1,909375E+3	3,175965E-1
1,910937E+3	3,160884E-1	1,910937E+3	3,198455E-1	1,910937E+3	3,152780E-1	1,910937E+3	3,212652E-1
1,912500E+3	3,205436E-1	1,912500E+3	3,156531E-1	1,912500E+3	3,188564E-1	1,912500E+3	3,209366E-1
1,914062E+3	3,202334E-1	1,914062E+3	3,180614E-1	1,914062E+3	3,213295E-1	1,914062E+3	3,251735E-1
1,915625E+3	3,255103E-1	1,915625E+3	3,231051E-1	1,915625E+3	3,248814E-1	1,915625E+3	3,319264E-1
1,917187E+3	3,304379E-1	1,917187E+3	3,296033E-1	1,917187E+3	3,278480E-1	1,917187E+3	3,331066E-1
1,918750E+3	3,264495E-1	1,918750E+3	3,290422E-1	1,918750E+3	3,298573E-1	1,918750E+3	3,359120E-1
1,920312E+3	3,296635E-1	1,920312E+3	3,324869E-1	1,920312E+3	3,328091E-1	1,920312E+3	3,411163E-1
1,921875E+3	3,301933E-1	1,921875E+3	3,352313E-1	1,921875E+3	3,360967E-1	1,921875E+3	3,385204E-1
1,923437E+3	3,345678E-1	1,923437E+3	3,387919E-1	1,923437E+3	3,403354E-1	1,923437E+3	3,458871E-1
1,925000E+3	3,456053E-1	1,925000E+3	3,397820E-1	1,925000E+3	3,460970E-1	1,925000E+3	3,486043E-1
1,926562E+3	3,409690E-1	1,926562E+3	3,446266E-1	1,926562E+3	3,478986E-1	1,926562E+3	3,497898E-1
1,928125E+3	3,500534E-1	1,928125E+3	3,481270E-1	1,928125E+3	3,476413E-1	1,928125E+3	3,509036E-1
1,929687E+3	3,527304E-1	1,929687E+3	3,466206E-1	1,929687E+3	3,478450E-1	1,929687E+3	3,534378E-1
1,931250E+3	3,484129E-1	1,931250E+3	3,511875E-1	1,931250E+3	3,518423E-1	1,931250E+3	3,561324E-1
1,932812E+3	3,542833E-1	1,932812E+3	3,527139E-1	1,932812E+3	3,575854E-1	1,932812E+3	3,649192E-1
1,934375E+3	3,603020E-1	1,934375E+3	3,552863E-1	1,934375E+3	3,570032E-1	1,934375E+3	3,636382E-1
1,935937E+3	3,618122E-1	1,935937E+3	3,610401E-1	1,935937E+3	3,627759E-1	1,935937E+3	3,642926E-1
1,937500E+3	3,613202E-1	1,937500E+3	3,619006E-1	1,937500E+3	3,656940E-1	1,937500E+3	3,733273E-1
1,939062E+3	3,722235E-1	1,939062E+3	3,715071E-1	1,939062E+3	3,671827E-1	1,939062E+3	3,800455E-1
1,940625E+3	3,779554E-1	1,940625E+3	3,699613E-1	1,940625E+3	3,739350E-1	1,940625E+3	3,780701E-1
1,942187E+3	3,804635E-1	1,942187E+3	3,713422E-1	1,942187E+3	3,766467E-1	1,942187E+3	3,814408E-1
1,943750E+3	3,785579E-1	1,943750E+3	3,753025E-1	1,943750E+3	3,837421E-1	1,943750E+3	3,880133E-1
1,945312E+3	3,810355E-1	1,945312E+3	3,831518E-1	1,945312E+3	3,891476E-1	1,945312E+3	3,913100E-1
1,946875E+3	3,919820E-1	1,946875E+3	3,888258E-1	1,946875E+3	3,899438E-1	1,946875E+3	3,970740E-1
1,948437E+3	3,959581E-1	1,948437E+3	3,948855E-1	1,948437E+3	3,944115E-1	1,948437E+3	3,990090E-1
1,950000E+3	3,961971E-1	1,950000E+3	3,981659E-1	1,950000E+3	3,978946E-1	1,950000E+3	4,004682E-1
1,951562E+3	3,934100E-1	1,951562E+3	4,008209E-1	1,951562E+3	4,024201E-1	1,951562E+3	4,039639E-1
1,953125E+3	3,988237E-1	1,953125E+3	4,048683E-1	1,953125E+3	4,076072E-1	1,953125E+3	4,060049E-1
1,954687E+3	4,050944E-1	1,954687E+3	4,097653E-1	1,954687E+3	4,089922E-1	1,954687E+3	4,149540E-1
1,956250E+3	4,102378E-1	1,956250E+3	4,147975E-1	1,956250E+3	4,150219E-1	1,956250E+3	4,226505E-1
1,957812E+3	4,138256E-1	1,957812E+3	4,202135E-1	1,957812E+3	4,205820E-1	1,957812E+3	4,248195E-1
1,959375E+3	4,209391E-1	1,959375E+3	4,263207E-1	1,959375E+3	4,244419E-1	1,959375E+3	4,315589E-1
1,960937E+3	4,312242E-1	1,960937E+3	4,306731E-1	1,960937E+3	4,301780E-1	1,960937E+3	4,386730E-1
1,962500E+3	4,365850E-1	1,962500E+3	4,320699E-1	1,962500E+3	4,341051E-1	1,962500E+3	4,408745E-1
1,964062E+3	4,376041E-1	1,964062E+3	4,404111E-1	1,964062E+3	4,419863E-1	1,964062E+3	4,498788E-1
1,965625E+3	4,453156E-1	1,965625E+3	4,497095E-1	1,965625E+3	4,480106E-1	1,965625E+3	4,577231E-1
